0.0	0.6161	0.6161	0.6161	0.6161	0.0	0.0	0.0	0.6161	0.6161
1.0	0.1594	0.1594	0.1594	0.1594	0.0	0.0	0.0	0.1594	0.1594
2.0	0.0921	0.0921	0.0921	0.0921	0.0	0.0	0.0	0.0921	0.0921
3.0	0.0439	0.0439	0.0439	0.0439	0.0	0.0	0.0	0.0439	0.0439
4.0	0.0249	0.0249	0.0249	0.0249	0.0	0.0	0.0	0.0249	0.0249
5.0	0.0134	0.0134	0.0134	0.0134	0.0	0.0	0.0	0.0134	0.0134
6.0	0.0093	0.0093	0.0093	0.0093	0.0	0.0	0.0	0.0093	0.0093
7.0	0.0068	0.0068	0.0068	0.0068	0.0	0.0	0.0	0.0068	0.0068
8.0	0.0038	0.0038	0.0038	0.0038	0.0	0.0	0.0	0.0038	0.0038
9.0	0.0023	0.0023	0.0023	0.0023	0.0	0.0	0.0	0.0023	0.0023
10.0	0.0016	0.0016	0.0016	0.0016	0.0	0.0	0.0	0.0016	0.0016
11.0	0.0011	0.0011	0.0011	0.0011	0.0	0.0	0.0	0.0011	0.0011
12.0	4.0E-4	4.0E-4	4.0E-4	4.0E-4	0.0	0.0	0.0	4.0E-4	4.0E-4
13.0	7.0E-4	7.0E-4	7.0E-4	7.0E-4	0.0	0.0	0.0	7.0E-4	7.0E-4
14.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
15.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
18.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
19.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
20.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
